class,file,axis,RMS,P2P,CrestFactor,Kurtosis
both_simultaneous,both_simultaneous_trial07.csv,aabs,6.929453627464108,33.58716154419801,4.872177663733372,5.566138130361564
both_simultaneous,both_simultaneous_trial08.csv,ax,2.0649935701607225,13.040431953366959,3.752047647288258,2.2812683873879074
both_simultaneous,both_simultaneous_trial08.csv,ay,1.6679862765866271,14.120996701916756,5.932012255485821,6.496358607814429
both_simultaneous,both_simultaneous_trial08.csv,az,5.682905020045928,51.55255662540742,4.682313053587596,3.3433491644257805
both_simultaneous,both_simultaneous_trial08.csv,aabs,6.272303096195978,26.556725290495983,4.265611453179245,3.528226679744562
both_simultaneous,both_simultaneous_trial09.csv,ax,2.063067720323133,13.982286790340009,4.376823575052597,4.573252909077099
both_simultaneous,both_simultaneous_trial09.csv,ay,1.6412320836824768,12.122560542159178,4.924089339527008,6.493815991950925
both_simultaneous,both_simultaneous_trial09.csv,az,8.379821052044198,79.90436268576318,5.857367950970602,6.179558281974874
both_simultaneous,both_simultaneous_trial09.csv,aabs,8.784719234866367,49.1094567780581,5.607996527022699,9.343366527823497
both_simultaneous,both_simultaneous_trial10.csv,ax,2.014321079124649,16.507446688740018,5.179212831425069,7.773191818060933
both_simultaneous,both_simultaneous_trial10.csv,ay,1.6779087745712813,19.077018899573115,6.274989689311757,8.47171970947476
both_simultaneous,both_simultaneous_trial10.csv,az,3.890570074320492,36.62895249790779,5.377500249094293,6.8623353887811565
both_simultaneous,both_simultaneous_trial10.csv,aabs,4.6914179912673895,21.451983519431888,4.5987098900955194,4.317582564859539
both_simultaneous,both_simultaneous_trial11.csv,ax,2.048277395227352,18.904934450869504,6.256499142926315,9.021323544034361
both_simultaneous,both_simultaneous_trial11.csv,ay,1.6353170437565174,16.755419602425427,5.146923632464595,6.992794909508165
both_simultaneous,both_simultaneous_trial11.csv,az,3.414547800652138,40.154639398709826,6.529415849110967,12.435231606752282
both_simultaneous,both_simultaneous_trial11.csv,aabs,4.304513770954654,22.365830643916862,5.2082334155510965,5.991075774344548
both_simultaneous,both_simultaneous_trial12.csv,ax,2.1672297460650136,15.663719645280992,5.094685791093146,6.8028912915968895
both_simultaneous,both_simultaneous_trial12.csv,ay,1.7932662034477576,12.471842396315646,3.6426108658094045,3.221800741923163
both_simultaneous,both_simultaneous_trial12.csv,az,6.554985169544003,54.964071697899755,5.358913421332576,3.947444582108763
both_simultaneous,both_simultaneous_trial12.csv,aabs,7.133058181565517,35.39422637413216,4.969416824902436,4.6721122329172635
both_simultaneous,both_simultaneous_trial13.csv,ax,2.1256351801115394,23.781799987221273,6.494577987936042,8.506013306211901
both_simultaneous,both_simultaneous_trial13.csv,ay,1.6903395874700473,16.246455358486184,6.505974510983644,15.417672570319006
both_simultaneous,both_simultaneous_trial13.csv,az,3.5013125072179836,37.37608199851111,5.940776802354803,9.376808025763095
both_simultaneous,both_simultaneous_trial13.csv,aabs,4.431112965508474,20.76276727045939,4.700158983784064,4.3670388888075475
both_simultaneous,both_simultaneous_trial14.csv,ax,2.1036796356193377,20.556070274130498,6.533451601903261,7.627749952177275
both_simultaneous,both_simultaneous_trial14.csv,ay,1.706850941944444,14.168412450330255,5.105702712647948,8.329109746052339
both_simultaneous,both_simultaneous_trial14.csv,az,3.7312741697797582,44.614601444411576,6.735182932028904,10.367845144936018
both_simultaneous,both_simultaneous_trial14.csv,aabs,4.610988514125986,25.01252475115155,5.451729084500425,6.521920885798707
both_simultaneous,both_simultaneous_trial15.csv,ax,2.0283780211316507,16.830798610203736,5.143295799901808,7.866773826507078
