class,file,axis,Fs_Hz,Nyquist_Hz,FFT_DominantFrequency_Hz,FFT_DominantAmplitude_m_s2,PSD_SpectralCentroid_Hz,PSD_SpectralBandwidth_Hz,PSD_SpectralRMS_m_s2,PSD_TotalSpectralPower,PSD_F95_Hz,CWT_DominantFrequency_Hz,CWT_DominantAmplitude,CWT_GlobalWaveletPower,CWT_MeanWaveletPower
servo_only,servo_only_trial03.csv,az,402.09999999998814,201.04999999999407,9.2166741573031,0.06834666223622222,12.433311513950768,14.696735486256546,0.196793982486528,0.03872787154290789,26.309277343749223,11.008526138474947,0.7671920464856917,6.653759212880723,0.1627991169088151
servo_only,servo_only_trial03.csv,aabs,402.09999999998814,201.04999999999407,1.987910112359492,0.7821120299464001,11.579187729667716,21.04273454770196,2.0174749014862585,4.070204978126989,36.911523437498914,1.335752314183731,14.633694668844388,771.0906713103134,38.42469779358965
servo_only,servo_only_trial04.csv,ax,402.0999999999971,201.04999999999856,9.826490713587418,0.6066156918062942,22.690171084116006,28.351556880372243,1.4802734529354757,2.191209495465516,78.14248046874944,12.988905870618936,7.359303617832094,802.2404014956498,11.090547639450934
servo_only,servo_only_trial04.csv,ay,402.0999999999971,201.04999999999856,9.826490713587418,0.5723136852388121,18.66252114582005,23.52555463098062,0.9747566124166834,0.9501504534500484,55.7599609374996,9.724037707212469,6.07345832511672,506.0562050454005,8.603160297951002
servo_only,servo_only_trial04.csv,az,402.0999999999971,201.04999999999856,13.560557184750637,0.0506589603611196,23.208209013475795,28.871819071743538,0.1328470999285459,0.017648351959425063,82.4619140624994,8.241442684830592,0.6662526308993314,6.3753739079705785,0.09893464154559775
servo_only,servo_only_trial04.csv,aabs,402.0999999999971,201.04999999999856,0.19652981427174837,1.0998623896411543,18.814720565987788,30.608027699808392,1.5925409060306197,2.5361865373808268,78.14248046874944,1.0422234676157642,12.459704427024528,775.8479566411476,32.03271028064413
servo_only,servo_only_trial05.csv,ax,402.0999999999971,201.04999999999856,12.12258559018898,0.5902171776981822,21.740834480846786,27.227899843576505,2.034499791638179,4.139189402175794,73.82304687499948,10.134620298437424,7.489622538713616,805.8711547757665,12.182059257568087
servo_only,servo_only_trial05.csv,ay,402.0999999999971,201.04999999999856,12.12258559018898,0.6522400812534137,12.81429388796689,15.040482209086738,1.4029015981218265,1.9681328940127745,27.487304687499805,10.134620298437424,6.860874432815138,508.70692570525244,13.054307548693043
servo_only,servo_only_trial05.csv,az,402.0999999999971,201.04999999999856,10.684312723556388,0.0636201006615534,20.705121548526034,26.25890745833015,0.19363790920839877,0.03749563988260009,67.54023437499951,10.134620298437424,0.7233870732458543,6.550959343618825,0.10797996163691316
servo_only,servo_only_trial05.csv,aabs,402.0999999999971,201.04999999999856,2.054675523760844,0.73440202494784,16.875152344170953,30.178194037417274,1.9355845352635859,3.7464874931515513,74.60839843749946,1.512197371912029,13.642552964350422,820.7060833872529,40.52773077912576
servo_only,servo_only_trial06.csv,ax,402.0999999999971,201.04999999999856,10.156134020618484,0.7199307732917128,10.140808580595975,6.355110213296878,2.7813583853713606,7.735954467875581,16.492382812499883,10.134620298437424,9.875490692988949,754.1984289325183,20.226670268404337
servo_only,servo_only_trial06.csv,ay,402.0999999999971,201.04999999999856,12.228814432989603,0.5965720964708006,15.943741322486645,19.050524938235597,2.174166068130189,4.726998091808686,34.162792968749756,11.008526138475059,7.979180514412056,509.2634722397165,9.218456306245466
servo_only,servo_only_trial06.csv,az,402.0999999999971,201.04999999999856,10.363402061855597,0.06835632434824707,9.937272618586448,5.835843367694941,0.2516363142474944,0.06332083464806373,16.492382812499883,10.562539110406561,0.9329451698332049,6.739985386691781,0.1842893434275698
servo_only,servo_only_trial06.csv,aabs,402.0999999999971,201.04999999999856,0.6218041237113358,1.046231478992448,7.730842173477349,14.454695400116991,2.752762953195748,7.577703876486974,23.167871093749834,1.3357523141837326,15.605156648772326,597.3526866864892,33.22858877476275
servo_only,servo_only_trial07.csv,ax,402.0999999999971,201.04999999999856,11.070599803343088,0.8271591948973787,10.094585111290279,9.516557137682389,2.510795963807367,6.304096371871365,18.848437499999864,9.330088996611831,9.877906340382308,784.2782581647517,20.46983201380346
servo_only,servo_only_trial07.csv,ay,402.0999999999971,201.04999999999856,11.070599803343088,0.6597606062340454,11.090036652716165,12.170988457881052,1.9637485229299052,3.8563082613093846,19.633789062499858,10.134620298437424,7.490631307263373,503.0553354470656,12.12175689756221
servo_only,servo_only_trial07.csv,az,402.0999999999971,201.04999999999856,11.070599803343088,0.08290669536825575,15.77505141635638,21.4805100444298,0.1939077765538981,0.037600225808076475,45.55039062499967,11.008526138475059,0.7770595009749524,6.49767653163255,0.1306372673033576
servo_only,servo_only_trial07.csv,aabs,402.0999999999971,201.04999999999856,0.5930678466076654,0.8487226046516805,8.510744763839133,12.810986293400754,2.9094644009273467,8.464983100263526,21.597167968749847,1.512197371912029,14.664790866197094,896.6787248572764,43.05792435799153
servo_only,servo_only_trial08.csv,ax,402.0999999999971,201.04999999999856,12.812009803921477,0.6553846630763224,18.67182951558102,23.072524852770083,2.1509363569872657,4.62652721180965,50.65517578124964,11.473344285380252,7.871090193104465,761.2351851656501,12.351140992320957
servo_only,servo_only_trial08.csv,ay,402.0999999999971,201.04999999999856,12.812009803921477,0.4856858479156233,10.971895142640038,7.97538569445,1.7825327284959074,3.1774229281590642,18.06308593749987,11.008526138475059,6.277034208054544,478.00385261977414,12.672892642353307
servo_only,servo_only_trial08.csv,az,402.0999999999971,201.04999999999856,12.812009803921477,0.05305631822491191,10.886210530724833,6.568469499737751,0.16349664302955258,0.026731152281932943,18.45576171874987,11.957788666258516,0.744644632446021,5.809358392640883,0.14565782517649262
servo_only,servo_only_trial08.csv,aabs,402.0999999999971,201.04999999999856,0.394215686274507,1.0476192612008892,9.52218288193036,21.671635038906643,2.322682178202428,5.394852500939176,36.51884765624974,2.019921139034051,14.392429067769339,727.7208701920304,37.92419755978134
servo_only,servo_only_trial09.csv,ax,402.0999999999971,201.04999999999856,0.20942708333333185,1.0995217174972498,15.882979669060518,22.357150853156188,2.2817266660517665,5.20627657857171,47.121093749999666,9.724037707212469,8.86296984982671,819.5562454674446,16.45289706308227
